latitude,longitude,route,file,point_index
46.59268115879968,6.753021098673344,05bis Morges - Murten,wf05bismorgesmurten.gpx,25
46.59985015215352,6.761170094832778,05bis Morges - Murten,wf05bismorgesmurten.gpx,26
46.608639161568135,6.764153101015836,05bis Morges - Murten,wf05bismorgesmurten.gpx,27
46.61653015809134,6.77048110216856,05bis Morges - Murten,wf05bismorgesmurten.gpx,28
46.62505015358329,6.774910097941756,05bis Morges - Murten,wf05bismorgesmurten.gpx,29
46.63399115111679,6.777150104288012,05bis Morges - Murten,wf05bismorgesmurten.gpx,30
46.642628130503,6.78087708260864,05bis Morges - Murten,wf05bismorgesmurten.gpx,31
46.64899011515081,6.790270080789924,05bis Morges - Murten,wf05bismorgesmurten.gpx,32
46.65803011273965,6.78903007414192,05bis Morges - Murten,wf05bismorgesmurten.gpx,33
46.6668081167154,6.792597078252584,05bis Morges - Murten,wf05bismorgesmurten.gpx,34
46.66701611690223,6.805899073369801,05bis Morges - Murten,wf05bismorgesmurten.gpx,35
46.67456011194736,6.813450068235397,05bis Morges - Murten,wf05bismorgesmurten.gpx,36
46.68214811384678,6.8206690778024495,05bis Morges - Murten,wf05bismorgesmurten.gpx,37
46.68990011559799,6.827830079011619,05bis Morges - Murten,wf05bismorgesmurten.gpx,38
46.69461111398414,6.839111080393195,05bis Morges - Murten,wf05bismorgesmurten.gpx,39
46.70154011575505,6.847520076204091,05bis Morges - Murten,wf05bismorgesmurten.gpx,40
46.710667106322944,6.847253075335175,05bis Morges - Murten,wf05bismorgesmurten.gpx,41
46.71887010522187,6.853051071986556,05bis Morges - Murten,wf05bismorgesmurten.gpx,42
46.7267301119864,6.859641068615019,05bis Morges - Murten,wf05bismorgesmurten.gpx,43
46.734050108119845,6.867521074600518,05bis Morges - Murten,wf05bismorgesmurten.gpx,44
46.741711107548326,6.874761076644063,05bis Morges - Murten,wf05bismorgesmurten.gpx,45
46.74927010387182,6.881940072868019,05bis Morges - Murten,wf05bismorgesmurten.gpx,46
46.75670010363683,6.889440067578107,05bis Morges - Murten,wf05bismorgesmurten.gpx,47
46.76440010312945,6.896615066099912,05bis Morges - Murten,wf05bismorgesmurten.gpx,48
46.77147910464555,6.9048980684019625,05bis Morges - Murten,wf05bismorgesmurten.gpx,49
46.77940410235897,6.911147073842585,05bis Morges - Murten,wf05bismorgesmurten.gpx,50
46.78756010578945,6.916751064360142,05bis Morges - Murten,wf05bismorgesmurten.gpx,51
46.79615010134876,6.921261073555797,05bis Morges - Murten,wf05bismorgesmurten.gpx,52
46.80269010271877,6.9304200685583055,05bis Morges - Murten,wf05bismorgesmurten.gpx,53
46.81175910169259,6.929060062393546,05bis Morges - Murten,wf05bismorgesmurten.gpx,54
46.81867010099813,6.937470065895468,05bis Morges - Murten,wf05bismorgesmurten.gpx,55
46.8221301054582,6.949782072100788,05bis Morges - Murten,wf05bismorgesmurten.gpx,56
46.82858010008931,6.959070065524429,05bis Morges - Murten,wf05bismorgesmurten.gpx,57
46.826830103527755,6.971970073878765,05bis Morges - Murten,wf05bismorgesmurten.gpx,58
46.82974011031911,6.98442007182166,05bis Morges - Murten,wf05bismorgesmurten.gpx,59
46.83364012464881,6.996279079467058,05bis Morges - Murten,wf05bismorgesmurten.gpx,60
46.83948014397174,7.006300089880824,05bis Morges - Murten,wf05bismorgesmurten.gpx,61
46.840140137821436,7.019480098504573,05bis Morges - Murten,wf05bismorgesmurten.gpx,62
46.8463891367428,7.028968100436032,05bis Morges - Murten,wf05bismorgesmurten.gpx,63
46.85181612940505,7.03970408719033,05bis Morges - Murten,wf05bismorgesmurten.gpx,64
46.8604371342808,7.043641090393066,05bis Morges - Murten,wf05bismorgesmurten.gpx,65
46.86768013378605,7.051630092319101,05bis Morges - Murten,wf05bismorgesmurten.gpx,66
46.87520711310208,7.058859072625637,05bis Morges - Murten,wf05bismorgesmurten.gpx,67
46.880750104319304,7.048370071221143,05bis Morges - Murten,wf05bismorgesmurten.gpx,68
46.88741010753438,7.057330078911036,05bis Morges - Murten,wf05bismorgesmurten.gpx,69
46.88305111601949,7.06898007215932,05bis Morges - Murten,wf05bismorgesmurten.gpx,70
46.88584010396153,7.0815300764516,05bis Morges - Murten,wf05bismorgesmurten.gpx,71
46.89187011262402,7.0913800722919405,05bis Morges - Murten,wf05bismorgesmurten.gpx,72
46.89778010826558,7.101372078061104,05bis Morges - Murten,wf05bismorgesmurten.gpx,73
46.90687010297552,7.0997410654090345,05bis Morges - Murten,wf05bismorgesmurten.gpx,74
46.91309010516852,7.0901300655677915,05bis Morges - Murten,wf05bismorgesmurten.gpx,75
46.920010100118816,7.098601064644754,05bis Morges - Murten,wf05bismorgesmurten.gpx,76
46.925540099386126,7.109020073432475,05bis Morges - Murten,wf05bismorgesmurten.gpx,77
46.92729710508138,7.114135075360537,05bis Morges - Murten,wf05bismorgesmurten.gpx,78
46.46280612726696,6.336842412594706,WF 05 Rolle - Morges,wf05rollemorges.gpx,0
46.46651045395993,6.324920177925378,WF 05 Rolle - Morges,wf05rollemorges.gpx,1
46.475466813193634,6.327424936695024,WF 05 Rolle - Morges,wf05rollemorges.gpx,2
46.47737108916044,6.340508634690195,WF 05 Rolle - Morges,wf05rollemorges.gpx,3
46.47847690829076,6.353795460658148,WF 05 Rolle - Morges,wf05rollemorges.gpx,4
46.48186882189475,6.3671625482384115,WF 05 Rolle - Morges,wf05rollemorges.gpx,5
46.487397332210094,6.377515924861655,WF 05 Rolle - Morges,wf05rollemorges.gpx,6
